zip_code,msa_name,per_low_income,at_risk
46743,"Fort Wayne, IN MSA",11.4,False
46745,"Fort Wayne, IN MSA",11.399999999999999,False
46748,"Fort Wayne, IN MSA",6.5,False
46759,"Fort Wayne, IN MSA",13.9,False
46764,"Fort Wayne, IN MSA",14.299999999999999,False
46765,"Fort Wayne, IN MSA",10.600000000000001,False
46766,"Fort Wayne, IN MSA",26.3,True
46773,"Fort Wayne, IN MSA",18.2,True
46774,"Fort Wayne, IN MSA",18.3,True
46777,"Fort Wayne, IN MSA",17.6,True
46781,"Fort Wayne, IN MSA",16.2,False
46787,"Fort Wayne, IN MSA",21.9,True
46791,"Fort Wayne, IN MSA",7.2,False
46797,"Fort Wayne, IN MSA",11.0,False
46798,"Fort Wayne, IN MSA",14.2,False
46799,"Fort Wayne, IN MSA",10.6,False
46802,"Fort Wayne, IN MSA",41.5,True
46803,"Fort Wayne, IN MSA",50.2,True
46804,"Fort Wayne, IN MSA",13.0,False
46805,"Fort Wayne, IN MSA",31.0,True
46806,"Fort Wayne, IN MSA",45.3,True
46807,"Fort Wayne, IN MSA",26.4,True
46808,"Fort Wayne, IN MSA",25.700000000000003,True
46809,"Fort Wayne, IN MSA",32.8,True
46814,"Fort Wayne, IN MSA",4.1,False
46815,"Fort Wayne, IN MSA",14.6,False
46816,"Fort Wayne, IN MSA",37.3,True
46818,"Fort Wayne, IN MSA",16.8,True
46819,"Fort Wayne, IN MSA",19.6,True
46825,"Fort Wayne, IN MSA",20.799999999999997,True
46835,"Fort Wayne, IN MSA",15.8,False
46845,"Fort Wayne, IN MSA",6.199999999999999,False
95307,"Modesto, CA MSA",27.9,True
95313,"Modesto, CA MSA",30.8,True
95316,"Modesto, CA MSA",15.399999999999999,False
95319,"Modesto, CA MSA",47.2,True
95323,"Modesto, CA MSA",20.8,False
95326,"Modesto, CA MSA",23.299999999999997,True
95328,"Modesto, CA MSA",24.3,True
95329,"Modesto, CA MSA",14.6,False
95350,"Modesto, CA MSA",28.9,True
95351,"Modesto, CA MSA",40.400000000000006,True
95354,"Modesto, CA MSA",36.0,True
95355,"Modesto, CA MSA",19.8,False
95356,"Modesto, CA MSA",17.3,False
95357,"Modesto, CA MSA",14.5,False
95358,"Modesto, CA MSA",21.5,True
95360,"Modesto, CA MSA",27.4,True
95361,"Modesto, CA MSA",18.4,False
95363,"Modesto, CA MSA",16.200000000000003,False
95367,"Modesto, CA MSA",16.700000000000003,False
95368,"Modesto, CA MSA",8.3,False
95380,"Modesto, CA MSA",31.0,True
95382,"Modesto, CA MSA",18.5,False
95386,"Modesto, CA MSA",22.7,True
95387,"Modesto, CA MSA",7.1,False
34201,"Sarasota-Bradenton-Venice, FL MSA",6.300000000000001,False
34202,"Sarasota-Bradenton-Venice, FL MSA",8.3,False
34203,"Sarasota-Bradenton-Venice, FL MSA",27.2,True
34205,"Sarasota-Bradenton-Venice, FL MSA",30.6,True
34207,"Sarasota-Bradenton-Venice, FL MSA",39.400000000000006,True
34208,"Sarasota-Bradenton-Venice, FL MSA",28.7,True
34209,"Sarasota-Bradenton-Venice, FL MSA",20.4,True
34210,"Sarasota-Bradenton-Venice, FL MSA",17.9,False
34211,"Sarasota-Bradenton-Venice, FL MSA",8.8,False
34212,"Sarasota-Bradenton-Venice, FL MSA",12.7,False
34215,"Sarasota-Bradenton-Venice, FL MSA",41.599999999999994,True
34216,"Sarasota-Bradenton-Venice, FL MSA",16.799999999999997,False
34217,"Sarasota-Bradenton-Venice, FL MSA",26.4,True
34219,"Sarasota-Bradenton-Venice, FL MSA",12.0,False
34221,"Sarasota-Bradenton-Venice, FL MSA",28.5,True
34222,"Sarasota-Bradenton-Venice, FL MSA",30.4,True
34223,"Sarasota-Bradenton-Venice, FL MSA",26.8,True
34224,"Sarasota-Bradenton-Venice, FL MSA",26.0,True
34228,"Sarasota-Bradenton-Venice, FL MSA",14.7,False
34229,"Sarasota-Bradenton-Venice, FL MSA",17.4,False
34231,"Sarasota-Bradenton-Venice, FL MSA",26.1,True
34232,"Sarasota-Bradenton-Venice, FL MSA",19.9,False
34233,"Sarasota-Bradenton-Venice, FL MSA",20.8,True
34234,"Sarasota-Bradenton-Venice, FL MSA",37.900000000000006,True
34235,"Sarasota-Bradenton-Venice, FL MSA",22.400000000000002,True
34236,"Sarasota-Bradenton-Venice, FL MSA",27.2,True
34237,"Sarasota-Bradenton-Venice, FL MSA",28.5,True
34238,"Sarasota-Bradenton-Venice, FL MSA",17.0,False
34239,"Sarasota-Bradenton-Venice, FL MSA",24.9,True
34240,"Sarasota-Bradenton-Venice, FL MSA",13.5,False
34241,"Sarasota-Bradenton-Venice, FL MSA",11.2,False
34242,"Sarasota-Bradenton-Venice, FL MSA",20.3,False
34243,"Sarasota-Bradenton-Venice, FL MSA",17.8,False
34251,"Sarasota-Bradenton-Venice, FL MSA",19.5,False
34275,"Sarasota-Bradenton-Venice, FL MSA",22.0,True
34285,"Sarasota-Bradenton-Venice, FL MSA",25.1,True
34286,"Sarasota-Bradenton-Venice, FL MSA",16.200000000000003,False
34287,"Sarasota-Bradenton-Venice, FL MSA",26.6,True
34288,"Sarasota-Bradenton-Venice, FL MSA",15.0,False
34289,"Sarasota-Bradenton-Venice, FL MSA",12.700000000000001,False
34291,"Sarasota-Bradenton-Venice, FL MSA",15.1,False
34292,"Sarasota-Bradenton-Venice, FL MSA",17.5,False
34293,"Sarasota-Bradenton-Venice, FL MSA",19.7,False
36505,"Mobile, AL MSA",28.8,False
36509,"Mobile, AL MSA",39.7,True
36521,"Mobile, AL MSA",23.799999999999997,False
36522,"Mobile, AL MSA",32.7,True
36523,"Mobile, AL MSA",30.5,True
36525,"Mobile, AL MSA",27.3,False
36528,"Mobile, AL MSA",12.5,False
36541,"Mobile, AL MSA",26.6,False
36544,"Mobile, AL MSA",28.0,False
36560,"Mobile, AL MSA",41.3,True
36568,"Mobile, AL MSA",0.0,False
36571,"Mobile, AL MSA",26.799999999999997,False
36572,"Mobile, AL MSA",10.9,False
36575,"Mobile, AL MSA",24.0,False
36582,"Mobile, AL MSA",28.6,False
36587,"Mobile, AL MSA",25.5,False
36602,"Mobile, AL MSA",39.9,True
36603,"Mobile, AL MSA",58.2,True
36604,"Mobile, AL MSA",31.499999999999996,True
36605,"Mobile, AL MSA",43.8,True
36606,"Mobile, AL MSA",32.4,True
36607,"Mobile, AL MSA",47.1,True
36608,"Mobile, AL MSA",29.0,False
36609,"Mobile, AL MSA",29.3,True
36610,"Mobile, AL MSA",64.1,True
36611,"Mobile, AL MSA",45.099999999999994,True
36612,"Mobile, AL MSA",55.6,True
36613,"Mobile, AL MSA",30.0,True
36615,"Mobile, AL MSA",45.599999999999994,True
36617,"Mobile, AL MSA",49.2,True
36618,"Mobile, AL MSA",22.200000000000003,False
36619,"Mobile, AL MSA",22.9,False
36693,"Mobile, AL MSA",16.700000000000003,False
36695,"Mobile, AL MSA",16.2,False
76527,"Austin-Round Rock, TX MSA",14.7,False
76530,"Austin-Round Rock, TX MSA",24.5,True
76537,"Austin-Round Rock, TX MSA",12.7,False
76573,"Austin-Round Rock, TX MSA",0.0,False
76574,"Austin-Round Rock, TX MSA",26.9,True
76578,"Austin-Round Rock, TX MSA",16.9,True
78602,"Austin-Round Rock, TX MSA",21.4,True
78610,"Austin-Round Rock, TX MSA",10.5,False
78612,"Austin-Round Rock, TX MSA",18.2,True
78613,"Austin-Round Rock, TX MSA",8.1,False
78615,"Austin-Round Rock, TX MSA",7.2,False
78616,"Austin-Round Rock, TX MSA",25.2,True
78617,"Austin-Round Rock, TX MSA",24.4,True
78619,"Austin-Round Rock, TX MSA",11.2,False
78620,"Austin-Round Rock, TX MSA",11.1,False
78621,"Austin-Round Rock, TX MSA",19.4,True
78622,"Austin-Round Rock, TX MSA",17.7,True
78626,"Austin-Round Rock, TX MSA",15.0,False
78628,"Austin-Round Rock, TX MSA",13.8,False
78633,"Austin-Round Rock, TX MSA",8.3,False
78634,"Austin-Round Rock, TX MSA",9.1,False
78640,"Austin-Round Rock, TX MSA",16.1,True
78641,"Austin-Round Rock, TX MSA",10.6,False
78642,"Austin-Round Rock, TX MSA",16.8,True
78644,"Austin-Round Rock, TX MSA",30.299999999999997,True
78645,"Austin-Round Rock, TX MSA",15.6,True
78648,"Austin-Round Rock, TX MSA",32.6,True
78650,"Austin-Round Rock, TX MSA",14.2,False
78652,"Austin-Round Rock, TX MSA",7.1,False
78653,"Austin-Round Rock, TX MSA",12.4,False
78655,"Austin-Round Rock, TX MSA",12.8,False
78656,"Austin-Round Rock, TX MSA",33.3,True
78659,"Austin-Round Rock, TX MSA",14.1,False
78660,"Austin-Round Rock, TX MSA",10.399999999999999,False
78661,"Austin-Round Rock, TX MSA",31.599999999999998,True
78662,"Austin-Round Rock, TX MSA",16.2,True
78664,"Austin-Round Rock, TX MSA",12.600000000000001,False
78666,"Austin-Round Rock, TX MSA",39.599999999999994,True
78669,"Austin-Round Rock, TX MSA",11.2,False
78676,"Austin-Round Rock, TX MSA",17.0,True
78681,"Austin-Round Rock, TX MSA",6.1,False
78701,"Austin-Round Rock, TX MSA",28.8,True
78702,"Austin-Round Rock, TX MSA",38.5,True
78703,"Austin-Round Rock, TX MSA",15.4,True
78704,"Austin-Round Rock, TX MSA",25.3,True
78705,"Austin-Round Rock, TX MSA",65.0,True
78717,"Austin-Round Rock, TX MSA",4.5,False
78719,"Austin-Round Rock, TX MSA",13.5,False
78721,"Austin-Round Rock, TX MSA",45.1,True
78722,"Austin-Round Rock, TX MSA",22.8,True
78723,"Austin-Round Rock, TX MSA",30.700000000000003,True
78724,"Austin-Round Rock, TX MSA",32.3,True
78725,"Austin-Round Rock, TX MSA",7.300000000000001,False
78726,"Austin-Round Rock, TX MSA",8.4,False
78727,"Austin-Round Rock, TX MSA",12.5,False
78728,"Austin-Round Rock, TX MSA",20.4,True
78729,"Austin-Round Rock, TX MSA",14.3,False
78730,"Austin-Round Rock, TX MSA",3.5,False
78731,"Austin-Round Rock, TX MSA",16.200000000000003,True
78732,"Austin-Round Rock, TX MSA",6.7,False
78733,"Austin-Round Rock, TX MSA",9.8,False
78734,"Austin-Round Rock, TX MSA",12.100000000000001,False
78735,"Austin-Round Rock, TX MSA",12.8,False
78736,"Austin-Round Rock, TX MSA",10.2,False
78737,"Austin-Round Rock, TX MSA",5.4,False
78738,"Austin-Round Rock, TX MSA",4.9,False
78739,"Austin-Round Rock, TX MSA",1.9000000000000001,False
78741,"Austin-Round Rock, TX MSA",41.3,True
78742,"Austin-Round Rock, TX MSA",52.7,True
78744,"Austin-Round Rock, TX MSA",26.8,True
78745,"Austin-Round Rock, TX MSA",21.7,True
78746,"Austin-Round Rock, TX MSA",8.5,False
78747,"Austin-Round Rock, TX MSA",16.9,True
78748,"Austin-Round Rock, TX MSA",12.200000000000001,False
78749,"Austin-Round Rock, TX MSA",10.0,False
78750,"Austin-Round Rock, TX MSA",11.2,False
78751,"Austin-Round Rock, TX MSA",35.3,True
78752,"Austin-Round Rock, TX MSA",35.400000000000006,True
78753,"Austin-Round Rock, TX MSA",28.2,True
78754,"Austin-Round Rock, TX MSA",17.3,True
78756,"Austin-Round Rock, TX MSA",16.7,True
78757,"Austin-Round Rock, TX MSA",21.6,True
78758,"Austin-Round Rock, TX MSA",27.8,True
78759,"Austin-Round Rock, TX MSA",15.399999999999999,False
78953,"Austin-Round Rock, TX MSA",6.3,False
78957,"Austin-Round Rock, TX MSA",29.799999999999997,True
83228,"Logan, UT-ID MSA",36.5,True
83232,"Logan, UT-ID MSA",27.0,True
83237,"Logan, UT-ID MSA",21.200000000000003,True
83263,"Logan, UT-ID MSA",20.5,True
83283,"Logan, UT-ID MSA",0.0,False
83286,"Logan, UT-ID MSA",15.200000000000001,True
84304,"Logan, UT-ID MSA",0.0,False
84305,"Logan, UT-ID MSA",7.6,False
84308,"Logan, UT-ID MSA",29.0,True
84318,"Logan, UT-ID MSA",6.2,False
84319,"Logan, UT-ID MSA",13.1,False
84320,"Logan, UT-ID MSA",16.5,True
84321,"Logan, UT-ID MSA",29.5,True
84325,"Logan, UT-ID MSA",14.7,False
84326,"Logan, UT-ID MSA",14.8,True
84327,"Logan, UT-ID MSA",7.9,False
84328,"Logan, UT-ID MSA",4.4,False
84332,"Logan, UT-ID MSA",12.0,False
84333,"Logan, UT-ID MSA",10.8,False
84335,"Logan, UT-ID MSA",14.7,False
84338,"Logan, UT-ID MSA",31.4,True
84339,"Logan, UT-ID MSA",11.5,False
84341,"Logan, UT-ID MSA",24.6,True
98001,"Seattle-Tacoma-Bellevue, WA MSA",12.1,False
98002,"Seattle-Tacoma-Bellevue, WA MSA",27.799999999999997,True
98003,"Seattle-Tacoma-Bellevue, WA MSA",25.2,True
98004,"Seattle-Tacoma-Bellevue, WA MSA",13.0,False
98005,"Seattle-Tacoma-Bellevue, WA MSA",11.2,False
98006,"Seattle-Tacoma-Bellevue, WA MSA",9.0,False
98007,"Seattle-Tacoma-Bellevue, WA MSA",17.8,True
98008,"Seattle-Tacoma-Bellevue, WA MSA",9.6,False
98010,"Seattle-Tacoma-Bellevue, WA MSA",3.2,False
98011,"Seattle-Tacoma-Bellevue, WA MSA",12.6,False
98012,"Seattle-Tacoma-Bellevue, WA MSA",8.8,False
98014,"Seattle-Tacoma-Bellevue, WA MSA",7.7,False
98019,"Seattle-Tacoma-Bellevue, WA MSA",5.7,False
98020,"Seattle-Tacoma-Bellevue, WA MSA",14.5,True
98021,"Seattle-Tacoma-Bellevue, WA MSA",9.0,False
98022,"Seattle-Tacoma-Bellevue, WA MSA",16.2,True
98023,"Seattle-Tacoma-Bellevue, WA MSA",15.8,True
98024,"Seattle-Tacoma-Bellevue, WA MSA",12.1,False
98026,"Seattle-Tacoma-Bellevue, WA MSA",12.0,False
98027,"Seattle-Tacoma-Bellevue, WA MSA",9.3,False
98028,"Seattle-Tacoma-Bellevue, WA MSA",13.8,False
98029,"Seattle-Tacoma-Bellevue, WA MSA",10.0,False
98030,"Seattle-Tacoma-Bellevue, WA MSA",22.2,True
98031,"Seattle-Tacoma-Bellevue, WA MSA",16.5,True
98032,"Seattle-Tacoma-Bellevue, WA MSA",22.9,True
98033,"Seattle-Tacoma-Bellevue, WA MSA",8.8,False
98034,"Seattle-Tacoma-Bellevue, WA MSA",10.3,False
98036,"Seattle-Tacoma-Bellevue, WA MSA",20.9,True
98037,"Seattle-Tacoma-Bellevue, WA MSA",15.600000000000001,True
98038,"Seattle-Tacoma-Bellevue, WA MSA",7.7,False
98039,"Seattle-Tacoma-Bellevue, WA MSA",6.6,False
98040,"Seattle-Tacoma-Bellevue, WA MSA",7.699999999999999,False
98042,"Seattle-Tacoma-Bellevue, WA MSA",7.1000000000000005,False
98043,"Seattle-Tacoma-Bellevue, WA MSA",16.1,True
98045,"Seattle-Tacoma-Bellevue, WA MSA",8.899999999999999,False
98047,"Seattle-Tacoma-Bellevue, WA MSA",18.5,True
98051,"Seattle-Tacoma-Bellevue, WA MSA",4.1000000000000005,False
98052,"Seattle-Tacoma-Bellevue, WA MSA",9.4,False
98053,"Seattle-Tacoma-Bellevue, WA MSA",5.1,False
98055,"Seattle-Tacoma-Bellevue, WA MSA",13.5,False
98056,"Seattle-Tacoma-Bellevue, WA MSA",14.100000000000001,False
98057,"Seattle-Tacoma-Bellevue, WA MSA",28.8,True
98058,"Seattle-Tacoma-Bellevue, WA MSA",9.1,False
98059,"Seattle-Tacoma-Bellevue, WA MSA",7.0,False
98065,"Seattle-Tacoma-Bellevue, WA MSA",4.3,False
98068,"Seattle-Tacoma-Bellevue, WA MSA",7.7,False
98070,"Seattle-Tacoma-Bellevue, WA MSA",10.399999999999999,False
98072,"Seattle-Tacoma-Bellevue, WA MSA",8.7,False
98074,"Seattle-Tacoma-Bellevue, WA MSA",3.0,False
98075,"Seattle-Tacoma-Bellevue, WA MSA",5.1,False
98077,"Seattle-Tacoma-Bellevue, WA MSA",5.9,False
98087,"Seattle-Tacoma-Bellevue, WA MSA",14.0,False
98092,"Seattle-Tacoma-Bellevue, WA MSA",10.100000000000001,False
98101,"Seattle-Tacoma-Bellevue, WA MSA",38.4,True
98102,"Seattle-Tacoma-Bellevue, WA MSA",16.799999999999997,True
98103,"Seattle-Tacoma-Bellevue, WA MSA",13.2,False
98104,"Seattle-Tacoma-Bellevue, WA MSA",52.3,True
98105,"Seattle-Tacoma-Bellevue, WA MSA",34.0,True
98106,"Seattle-Tacoma-Bellevue, WA MSA",22.4,True
98107,"Seattle-Tacoma-Bellevue, WA MSA",14.999999999999998,True
98108,"Seattle-Tacoma-Bellevue, WA MSA",23.700000000000003,True
98109,"Seattle-Tacoma-Bellevue, WA MSA",14.100000000000001,False
98112,"Seattle-Tacoma-Bellevue, WA MSA",12.899999999999999,False
98115,"Seattle-Tacoma-Bellevue, WA MSA",13.0,False
98116,"Seattle-Tacoma-Bellevue, WA MSA",13.600000000000001,False
98117,"Seattle-Tacoma-Bellevue, WA MSA",10.200000000000001,False
98118,"Seattle-Tacoma-Bellevue, WA MSA",24.200000000000003,True
98119,"Seattle-Tacoma-Bellevue, WA MSA",17.400000000000002,True
98121,"Seattle-Tacoma-Bellevue, WA MSA",26.4,True
98122,"Seattle-Tacoma-Bellevue, WA MSA",28.700000000000003,True
98125,"Seattle-Tacoma-Bellevue, WA MSA",23.5,True
98126,"Seattle-Tacoma-Bellevue, WA MSA",17.9,True
98133,"Seattle-Tacoma-Bellevue, WA MSA",24.8,True
98134,"Seattle-Tacoma-Bellevue, WA MSA",11.8,False
98136,"Seattle-Tacoma-Bellevue, WA MSA",14.6,True
98144,"Seattle-Tacoma-Bellevue, WA MSA",25.799999999999997,True
98146,"Seattle-Tacoma-Bellevue, WA MSA",22.9,True
98148,"Seattle-Tacoma-Bellevue, WA MSA",22.8,True
98155,"Seattle-Tacoma-Bellevue, WA MSA",15.399999999999999,True
98164,"Seattle-Tacoma-Bellevue, WA MSA",0.0,False
98166,"Seattle-Tacoma-Bellevue, WA MSA",17.6,True
98168,"Seattle-Tacoma-Bellevue, WA MSA",23.0,True
98177,"Seattle-Tacoma-Bellevue, WA MSA",10.3,False
98178,"Seattle-Tacoma-Bellevue, WA MSA",18.1,True
98188,"Seattle-Tacoma-Bellevue, WA MSA",24.6,True
98198,"Seattle-Tacoma-Bellevue, WA MSA",18.0,True
98199,"Seattle-Tacoma-Bellevue, WA MSA",10.8,False
98201,"Seattle-Tacoma-Bellevue, WA MSA",29.799999999999997,True
98203,"Seattle-Tacoma-Bellevue, WA MSA",17.4,True
98204,"Seattle-Tacoma-Bellevue, WA MSA",24.0,True
98205,"Seattle-Tacoma-Bellevue, WA MSA",9.1,False
98208,"Seattle-Tacoma-Bellevue, WA MSA",13.7,False
98223,"Seattle-Tacoma-Bellevue, WA MSA",13.2,False
98224,"Seattle-Tacoma-Bellevue, WA MSA",31.2,True
98241,"Seattle-Tacoma-Bellevue, WA MSA",39.099999999999994,True
98251,"Seattle-Tacoma-Bellevue, WA MSA",12.3,False
98252,"Seattle-Tacoma-Bellevue, WA MSA",12.4,False
98256,"Seattle-Tacoma-Bellevue, WA MSA",37.7,True
98258,"Seattle-Tacoma-Bellevue, WA MSA",10.2,False
98270,"Seattle-Tacoma-Bellevue, WA MSA",17.1,True
98271,"Seattle-Tacoma-Bellevue, WA MSA",14.6,True
98272,"Seattle-Tacoma-Bellevue, WA MSA",9.9,False
98275,"Seattle-Tacoma-Bellevue, WA MSA",7.8,False
98288,"Seattle-Tacoma-Bellevue, WA MSA",45.199999999999996,True
98290,"Seattle-Tacoma-Bellevue, WA MSA",13.100000000000001,False
98292,"Seattle-Tacoma-Bellevue, WA MSA",14.2,False
98294,"Seattle-Tacoma-Bellevue, WA MSA",14.6,True
98296,"Seattle-Tacoma-Bellevue, WA MSA",4.5,False
98303,"Seattle-Tacoma-Bellevue, WA MSA",22.0,True
98304,"Seattle-Tacoma-Bellevue, WA MSA",44.4,True
98321,"Seattle-Tacoma-Bellevue, WA MSA",13.2,False
98323,"Seattle-Tacoma-Bellevue, WA MSA",10.5,False
98327,"Seattle-Tacoma-Bellevue, WA MSA",4.4,False
98328,"Seattle-Tacoma-Bellevue, WA MSA",11.5,False
98329,"Seattle-Tacoma-Bellevue, WA MSA",12.399999999999999,False
98330,"Seattle-Tacoma-Bellevue, WA MSA",72.8,True
98332,"Seattle-Tacoma-Bellevue, WA MSA",11.0,False
98333,"Seattle-Tacoma-Bellevue, WA MSA",7.8999999999999995,False
98335,"Seattle-Tacoma-Bellevue, WA MSA",11.9,False
98338,"Seattle-Tacoma-Bellevue, WA MSA",13.0,False
98349,"Seattle-Tacoma-Bellevue, WA MSA",19.7,True
98351,"Seattle-Tacoma-Bellevue, WA MSA",30.2,True
98354,"Seattle-Tacoma-Bellevue, WA MSA",14.6,True
98360,"Seattle-Tacoma-Bellevue, WA MSA",11.100000000000001,False
98371,"Seattle-Tacoma-Bellevue, WA MSA",14.7,True
98372,"Seattle-Tacoma-Bellevue, WA MSA",15.200000000000001,True
98373,"Seattle-Tacoma-Bellevue, WA MSA",15.100000000000001,True
98374,"Seattle-Tacoma-Bellevue, WA MSA",12.8,False
98375,"Seattle-Tacoma-Bellevue, WA MSA",11.0,False
98385,"Seattle-Tacoma-Bellevue, WA MSA",25.1,True
98387,"Seattle-Tacoma-Bellevue, WA MSA",13.2,False
98388,"Seattle-Tacoma-Bellevue, WA MSA",14.4,True
98390,"Seattle-Tacoma-Bellevue, WA MSA",23.0,True
98391,"Seattle-Tacoma-Bellevue, WA MSA",9.1,False
98394,"Seattle-Tacoma-Bellevue, WA MSA",10.9,False
98396,"Seattle-Tacoma-Bellevue, WA MSA",9.8,False
98402,"Seattle-Tacoma-Bellevue, WA MSA",44.3,True
98403,"Seattle-Tacoma-Bellevue, WA MSA",23.0,True
98404,"Seattle-Tacoma-Bellevue, WA MSA",26.9,True
98405,"Seattle-Tacoma-Bellevue, WA MSA",36.9,True
98406,"Seattle-Tacoma-Bellevue, WA MSA",17.200000000000003,True
98407,"Seattle-Tacoma-Bellevue, WA MSA",16.2,True
98408,"Seattle-Tacoma-Bellevue, WA MSA",23.2,True
98409,"Seattle-Tacoma-Bellevue, WA MSA",24.8,True
98418,"Seattle-Tacoma-Bellevue, WA MSA",27.2,True
98421,"Seattle-Tacoma-Bellevue, WA MSA",0.0,False
98422,"Seattle-Tacoma-Bellevue, WA MSA",8.0,False
98424,"Seattle-Tacoma-Bellevue, WA MSA",15.900000000000002,True
98433,"Seattle-Tacoma-Bellevue, WA MSA",17.799999999999997,True
98439,"Seattle-Tacoma-Bellevue, WA MSA",32.8,True
98443,"Seattle-Tacoma-Bellevue, WA MSA",12.5,False
98444,"Seattle-Tacoma-Bellevue, WA MSA",28.1,True
98445,"Seattle-Tacoma-Bellevue, WA MSA",16.3,True
98446,"Seattle-Tacoma-Bellevue, WA MSA",13.1,False
98465,"Seattle-Tacoma-Bellevue, WA MSA",25.2,True
98466,"Seattle-Tacoma-Bellevue, WA MSA",18.9,True
98467,"Seattle-Tacoma-Bellevue, WA MSA",15.8,True
98498,"Seattle-Tacoma-Bellevue, WA MSA",20.0,True
98499,"Seattle-Tacoma-Bellevue, WA MSA",31.8,True
98558,"Seattle-Tacoma-Bellevue, WA MSA",44.2,True
98580,"Seattle-Tacoma-Bellevue, WA MSA",13.9,False
48809,"Grand Rapids-Wyoming, MI MSA",27.0,True
48815,"Grand Rapids-Wyoming, MI MSA",15.5,False
48845,"Grand Rapids-Wyoming, MI MSA",28.4,True
48846,"Grand Rapids-Wyoming, MI MSA",30.8,True
48849,"Grand Rapids-Wyoming, MI MSA",27.0,True
48851,"Grand Rapids-Wyoming, MI MSA",24.9,True
48860,"Grand Rapids-Wyoming, MI MSA",20.3,False
48865,"Grand Rapids-Wyoming, MI MSA",36.7,True
48870,"Grand Rapids-Wyoming, MI MSA",37.2,True
48873,"Grand Rapids-Wyoming, MI MSA",18.1,False
48875,"Grand Rapids-Wyoming, MI MSA",20.5,False
48881,"Grand Rapids-Wyoming, MI MSA",27.2,True
48897,"Grand Rapids-Wyoming, MI MSA",20.9,False
49046,"Grand Rapids-Wyoming, MI MSA",20.6,False
49050,"Grand Rapids-Wyoming, MI MSA",7.9,False
49058,"Grand Rapids-Wyoming, MI MSA",24.700000000000003,True
49060,"Grand Rapids-Wyoming, MI MSA",11.1,False
49073,"Grand Rapids-Wyoming, MI MSA",28.1,True
49301,"Grand Rapids-Wyoming, MI MSA",4.7,False
49302,"Grand Rapids-Wyoming, MI MSA",8.9,False
49306,"Grand Rapids-Wyoming, MI MSA",13.2,False
49309,"Grand Rapids-Wyoming, MI MSA",42.4,True
49312,"Grand Rapids-Wyoming, MI MSA",55.599999999999994,True
49315,"Grand Rapids-Wyoming, MI MSA",12.0,False
49316,"Grand Rapids-Wyoming, MI MSA",9.5,False
49319,"Grand Rapids-Wyoming, MI MSA",18.7,False
49321,"Grand Rapids-Wyoming, MI MSA",19.3,False
49325,"Grand Rapids-Wyoming, MI MSA",16.0,False
49327,"Grand Rapids-Wyoming, MI MSA",24.2,True
49330,"Grand Rapids-Wyoming, MI MSA",20.8,False
49331,"Grand Rapids-Wyoming, MI MSA",18.9,False
49333,"Grand Rapids-Wyoming, MI MSA",14.200000000000001,False
49337,"Grand Rapids-Wyoming, MI MSA",30.2,True
49341,"Grand Rapids-Wyoming, MI MSA",12.4,False
49343,"Grand Rapids-Wyoming, MI MSA",24.2,True
49345,"Grand Rapids-Wyoming, MI MSA",21.1,False
49349,"Grand Rapids-Wyoming, MI MSA",32.3,True
49412,"Grand Rapids-Wyoming, MI MSA",24.2,True
49418,"Grand Rapids-Wyoming, MI MSA",15.4,False
49503,"Grand Rapids-Wyoming, MI MSA",39.3,True
49504,"Grand Rapids-Wyoming, MI MSA",31.099999999999998,True
49505,"Grand Rapids-Wyoming, MI MSA",28.5,True
49506,"Grand Rapids-Wyoming, MI MSA",18.4,False
49507,"Grand Rapids-Wyoming, MI MSA",36.8,True
49508,"Grand Rapids-Wyoming, MI MSA",25.5,True
49509,"Grand Rapids-Wyoming, MI MSA",25.4,True
49512,"Grand Rapids-Wyoming, MI MSA",25.2,True
49519,"Grand Rapids-Wyoming, MI MSA",22.700000000000003,False
49525,"Grand Rapids-Wyoming, MI MSA",18.9,False
49534,"Grand Rapids-Wyoming, MI MSA",19.0,False
49544,"Grand Rapids-Wyoming, MI MSA",28.7,True
49546,"Grand Rapids-Wyoming, MI MSA",20.900000000000002,False
49548,"Grand Rapids-Wyoming, MI MSA",29.099999999999998,True
31305,"Brunswick, GA MSA",33.6,True
31327,"Brunswick, GA MSA",0.0,False
31331,"Brunswick, GA MSA",34.599999999999994,True
31520,"Brunswick, GA MSA",42.8,True
31522,"Brunswick, GA MSA",10.7,False
31523,"Brunswick, GA MSA",14.7,False
31525,"Brunswick, GA MSA",22.799999999999997,False
31527,"Brunswick, GA MSA",9.1,False
31542,"Brunswick, GA MSA",49.1,True
31543,"Brunswick, GA MSA",36.0,True
31553,"Brunswick, GA MSA",37.900000000000006,True
31561,"Brunswick, GA MSA",32.6,False
31566,"Brunswick, GA MSA",30.5,False
37307,"Cleveland, TN MSA",34.2,True
37310,"Cleveland, TN MSA",23.1,False
37311,"Cleveland, TN MSA",45.0,True
37312,"Cleveland, TN MSA",19.6,False
37317,"Cleveland, TN MSA",39.0,True
37323,"Cleveland, TN MSA",28.1,False
37325,"Cleveland, TN MSA",31.7,False
37326,"Cleveland, TN MSA",59.2,True
37333,"Cleveland, TN MSA",37.9,True
37353,"Cleveland, TN MSA",22.1,False
37361,"Cleveland, TN MSA",29.1,False
37362,"Cleveland, TN MSA",34.900000000000006,True
37369,"Cleveland, TN MSA",67.6,True
37391,"Cleveland, TN MSA",27.4,False
