zip_code,msa_name,per_college_educated,at_risk
55127,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",39.8,True
55128,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",45.5,False
55129,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",48.2,False
55130,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",34.7,True
55150,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50.0,False
55301,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",47.4,False
55302,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",24.7,True
55303,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.7,False
55304,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.5,False
55305,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.8,True
55306,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.6,True
55308,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",38.4,True
55309,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",27.4,True
55311,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50.3,False
55313,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",33.7,True
55315,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",30.7,True
55316,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.5,True
55317,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.1,False
55318,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.1,True
55319,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",47.7,False
55320,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.3,False
55321,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",39.9,True
55322,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.3,False
55327,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",59.0,False
55328,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.9,False
55330,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",37.4,True
55331,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.0,True
55337,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",38.7,True
55339,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",32.9,True
55340,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",49.3,False
55341,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.0,True
55343,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",42.5,True
55344,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",29.9,True
55345,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",39.4,True
55346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.1,False
55347,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.7,True
55349,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",49.8,False
55352,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",53.7,False
55356,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",24.3,True
55357,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",45.0,False
55358,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",27.8,True
55359,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",37.7,True
55360,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",48.8,False
55362,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",46.0,False
55363,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.9,False
55364,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",40.1,True
55367,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",19.3,True
55368,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",32.3,True
55369,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",46.3,False
55372,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.8,True
55373,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",31.2,True
55374,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",48.6,False
55375,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",63.9,False
55376,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",51.6,False
55378,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",51.7,False
55379,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",42.0,True
55382,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",47.3,False
55384,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",21.8,True
55386,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",46.6,False
55387,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",51.7,False
55388,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",37.5,True
55390,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",54.5,False
55391,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",54.6,False
55397,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",57.9,False
55398,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",37.5,True
55401,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",39.8,True
55402,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",0.0,True
55403,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",30.8,True
55404,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",52.1,False
55405,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",32.6,True
55406,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.2,True
55407,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",29.3,True
55408,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",35.3,True
55409,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50.3,False
55410,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",46.3,False
55411,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",31.4,True
55412,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",24.4,True
55413,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.6,False
55414,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",77.5,False
55415,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",30.3,True
55416,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",31.1,True
55417,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.8,True
55418,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.7,False
55419,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",40.6,True
55420,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.2,False
55421,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",33.4,True
55422,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.8,True
55423,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",40.9,True
55424,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.0,True
55425,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",39.4,True
55426,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.9,True
55427,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",51.2,False
55428,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",34.2,True
55429,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",33.5,True
55430,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",34.2,True
55431,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",38.6,True
55432,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",43.9,False
55433,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.9,True
55434,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.6,True
55435,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",28.4,True
55436,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",33.4,True
55437,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",34.9,True
55438,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.7,True
55439,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",52.3,False
55441,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",44.6,False
55442,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",45.8,False
55443,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",33.5,True
55444,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",48.3,False
55445,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.3,True
55446,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",49.5,False
55447,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",36.9,True
55448,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",40.4,True
55449,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",41.4,True
55454,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",73.6,False
55455,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",87.7,False
56011,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",45.8,False
66054,"Topeka, KS MSA",39.4,True
66060,"Topeka, KS MSA",53.7,False
66066,"Topeka, KS MSA",44.3,False
66070,"Topeka, KS MSA",29.4,True
66073,"Topeka, KS MSA",21.3,True
66088,"Topeka, KS MSA",40.1,True
66097,"Topeka, KS MSA",47.1,False
66401,"Topeka, KS MSA",46.8,False
66402,"Topeka, KS MSA",53.4,False
66409,"Topeka, KS MSA",28.8,True
66413,"Topeka, KS MSA",36.4,True
66414,"Topeka, KS MSA",45.9,False
66416,"Topeka, KS MSA",48.5,False
66418,"Topeka, KS MSA",0.0,True
66419,"Topeka, KS MSA",26.3,True
66423,"Topeka, KS MSA",32.3,True
66429,"Topeka, KS MSA",77.9,False
66431,"Topeka, KS MSA",69.7,False
66436,"Topeka, KS MSA",40.1,True
66440,"Topeka, KS MSA",47.3,False
66451,"Topeka, KS MSA",36.3,True
66501,"Topeka, KS MSA",29.6,True
66507,"Topeka, KS MSA",76.9,False
66509,"Topeka, KS MSA",43.0,True
66510,"Topeka, KS MSA",8.3,True
66512,"Topeka, KS MSA",50.0,False
66516,"Topeka, KS MSA",45.0,False
66523,"Topeka, KS MSA",47.0,False
66524,"Topeka, KS MSA",48.3,False
66526,"Topeka, KS MSA",37.3,True
66528,"Topeka, KS MSA",60.7,False
66533,"Topeka, KS MSA",44.7,False
66537,"Topeka, KS MSA",4.1,True
66539,"Topeka, KS MSA",34.4,True
66540,"Topeka, KS MSA",53.8,False
66542,"Topeka, KS MSA",60.8,False
66543,"Topeka, KS MSA",39.3,True
66546,"Topeka, KS MSA",25.9,True
66552,"Topeka, KS MSA",55.1,False
66603,"Topeka, KS MSA",49.1,False
66604,"Topeka, KS MSA",51.4,False
66605,"Topeka, KS MSA",30.1,True
66606,"Topeka, KS MSA",44.4,False
66607,"Topeka, KS MSA",15.5,True
66608,"Topeka, KS MSA",29.6,True
66609,"Topeka, KS MSA",48.6,False
66610,"Topeka, KS MSA",40.9,True
66611,"Topeka, KS MSA",48.5,False
66612,"Topeka, KS MSA",7.2,True
66614,"Topeka, KS MSA",55.1,False
66615,"Topeka, KS MSA",63.5,False
66616,"Topeka, KS MSA",38.1,True
66617,"Topeka, KS MSA",51.2,False
66618,"Topeka, KS MSA",43.8,True
66619,"Topeka, KS MSA",22.7,True
66621,"Topeka, KS MSA",76.6,False
66834,"Topeka, KS MSA",26.3,True
61756,"Decatur, IL MSA",42.1,False
62501,"Decatur, IL MSA",61.9,False
62513,"Decatur, IL MSA",60.0,False
62514,"Decatur, IL MSA",0.0,True
62521,"Decatur, IL MSA",34.7,True
62522,"Decatur, IL MSA",55.0,False
62523,"Decatur, IL MSA",21.1,True
62526,"Decatur, IL MSA",41.6,True
62532,"Decatur, IL MSA",16.4,True
62535,"Decatur, IL MSA",58.0,False
62544,"Decatur, IL MSA",30.3,True
62549,"Decatur, IL MSA",55.7,False
62551,"Decatur, IL MSA",64.6,False
62554,"Decatur, IL MSA",59.1,False
62573,"Decatur, IL MSA",40.0,True
99001,"Spokane, WA MSA",35.5,True
99003,"Spokane, WA MSA",30.3,True
99004,"Spokane, WA MSA",76.9,False
99005,"Spokane, WA MSA",46.6,False
99006,"Spokane, WA MSA",36.7,True
99009,"Spokane, WA MSA",11.7,True
99011,"Spokane, WA MSA",46.3,False
99012,"Spokane, WA MSA",65.7,False
99016,"Spokane, WA MSA",46.6,False
99018,"Spokane, WA MSA",0.0,True
99019,"Spokane, WA MSA",57.2,False
99021,"Spokane, WA MSA",36.6,True
99022,"Spokane, WA MSA",34.7,True
99023,"Spokane, WA MSA",100.0,False
99025,"Spokane, WA MSA",33.7,True
99026,"Spokane, WA MSA",30.2,True
99027,"Spokane, WA MSA",25.2,True
99030,"Spokane, WA MSA",31.3,True
99031,"Spokane, WA MSA",47.8,False
99036,"Spokane, WA MSA",0.0,True
99037,"Spokane, WA MSA",53.3,False
99039,"Spokane, WA MSA",0.0,True
99201,"Spokane, WA MSA",44.9,False
99202,"Spokane, WA MSA",61.1,False
99203,"Spokane, WA MSA",43.3,True
99204,"Spokane, WA MSA",57.2,False
99205,"Spokane, WA MSA",47.0,False
99206,"Spokane, WA MSA",40.6,True
99207,"Spokane, WA MSA",44.2,True
99208,"Spokane, WA MSA",52.1,False
99212,"Spokane, WA MSA",41.2,True
99216,"Spokane, WA MSA",53.1,False
99217,"Spokane, WA MSA",42.0,True
99218,"Spokane, WA MSA",67.8,False
99223,"Spokane, WA MSA",51.8,False
99224,"Spokane, WA MSA",53.3,False
49001,"Kalamazoo-Portage, MI MSA",50.7,False
49002,"Kalamazoo-Portage, MI MSA",40.3,False
49004,"Kalamazoo-Portage, MI MSA",56.2,False
49006,"Kalamazoo-Portage, MI MSA",73.9,False
49007,"Kalamazoo-Portage, MI MSA",58.5,False
49008,"Kalamazoo-Portage, MI MSA",63.7,False
49009,"Kalamazoo-Portage, MI MSA",61.3,False
49012,"Kalamazoo-Portage, MI MSA",44.9,False
49013,"Kalamazoo-Portage, MI MSA",23.8,True
49024,"Kalamazoo-Portage, MI MSA",52.1,False
49026,"Kalamazoo-Portage, MI MSA",45.0,False
49027,"Kalamazoo-Portage, MI MSA",40.0,False
49034,"Kalamazoo-Portage, MI MSA",33.0,True
49043,"Kalamazoo-Portage, MI MSA",30.6,True
49045,"Kalamazoo-Portage, MI MSA",32.8,True
49048,"Kalamazoo-Portage, MI MSA",35.9,True
49052,"Kalamazoo-Portage, MI MSA",63.6,False
49053,"Kalamazoo-Portage, MI MSA",39.9,False
49055,"Kalamazoo-Portage, MI MSA",35.3,True
49056,"Kalamazoo-Portage, MI MSA",19.7,True
49057,"Kalamazoo-Portage, MI MSA",33.2,True
49064,"Kalamazoo-Portage, MI MSA",29.7,True
49065,"Kalamazoo-Portage, MI MSA",26.3,True
49071,"Kalamazoo-Portage, MI MSA",33.4,True
49074,"Kalamazoo-Portage, MI MSA",0.0,True
49079,"Kalamazoo-Portage, MI MSA",40.5,False
49083,"Kalamazoo-Portage, MI MSA",30.9,True
49087,"Kalamazoo-Portage, MI MSA",49.9,False
49088,"Kalamazoo-Portage, MI MSA",36.1,True
49090,"Kalamazoo-Portage, MI MSA",35.3,True
49097,"Kalamazoo-Portage, MI MSA",61.3,False
53001,"Sheboygan, WI MSA",58.3,False
53011,"Sheboygan, WI MSA",36.3,True
53013,"Sheboygan, WI MSA",28.8,True
53020,"Sheboygan, WI MSA",44.7,False
53023,"Sheboygan, WI MSA",25.7,True
53044,"Sheboygan, WI MSA",59.5,False
53070,"Sheboygan, WI MSA",33.5,True
53073,"Sheboygan, WI MSA",45.6,False
53075,"Sheboygan, WI MSA",60.8,False
53081,"Sheboygan, WI MSA",31.3,True
53083,"Sheboygan, WI MSA",42.1,False
53085,"Sheboygan, WI MSA",38.0,True
53093,"Sheboygan, WI MSA",41.3,False
29006,"Columbia, SC MSA",28.6,True
29009,"Columbia, SC MSA",9.5,True
29015,"Columbia, SC MSA",62.3,False
29016,"Columbia, SC MSA",47.4,False
29020,"Columbia, SC MSA",34.0,True
29030,"Columbia, SC MSA",42.3,False
29032,"Columbia, SC MSA",34.7,True
29033,"Columbia, SC MSA",55.3,False
29036,"Columbia, SC MSA",49.6,False
29044,"Columbia, SC MSA",34.3,True
29045,"Columbia, SC MSA",23.5,True
29052,"Columbia, SC MSA",32.6,True
29053,"Columbia, SC MSA",36.0,True
29054,"Columbia, SC MSA",35.9,True
29061,"Columbia, SC MSA",49.3,False
29063,"Columbia, SC MSA",41.6,False
29065,"Columbia, SC MSA",6.5,True
29070,"Columbia, SC MSA",29.2,True
29072,"Columbia, SC MSA",40.5,False
29073,"Columbia, SC MSA",39.7,True
29078,"Columbia, SC MSA",27.8,True
29105,"Columbia, SC MSA",0.0,True
29123,"Columbia, SC MSA",35.4,True
29129,"Columbia, SC MSA",22.2,True
29130,"Columbia, SC MSA",45.5,False
29135,"Columbia, SC MSA",34.3,True
29138,"Columbia, SC MSA",27.7,True
29160,"Columbia, SC MSA",41.1,False
29166,"Columbia, SC MSA",0.0,True
29169,"Columbia, SC MSA",43.0,False
29170,"Columbia, SC MSA",41.5,False
29172,"Columbia, SC MSA",38.7,True
29175,"Columbia, SC MSA",71.4,False
29180,"Columbia, SC MSA",29.9,True
29201,"Columbia, SC MSA",76.2,False
29202,"Columbia, SC MSA",74.4,False
29203,"Columbia, SC MSA",38.4,True
29204,"Columbia, SC MSA",53.6,False
29205,"Columbia, SC MSA",54.9,False
29206,"Columbia, SC MSA",54.1,False
29207,"Columbia, SC MSA",42.3,False
29208,"Columbia, SC MSA",57.9,False
29209,"Columbia, SC MSA",42.1,False
29210,"Columbia, SC MSA",40.6,False
29212,"Columbia, SC MSA",30.3,True
29223,"Columbia, SC MSA",37.6,True
29225,"Columbia, SC MSA",53.5,False
29229,"Columbia, SC MSA",49.8,False
84722,"St. George, UT MSA",100.0,False
84725,"St. George, UT MSA",27.9,True
84737,"St. George, UT MSA",29.3,True
84738,"St. George, UT MSA",58.3,False
84745,"St. George, UT MSA",23.8,True
84746,"St. George, UT MSA",16.7,True
84757,"St. George, UT MSA",76.4,False
84765,"St. George, UT MSA",17.9,True
84767,"St. George, UT MSA",24.1,True
84770,"St. George, UT MSA",55.2,False
84774,"St. George, UT MSA",27.0,True
84779,"St. George, UT MSA",29.5,False
84780,"St. George, UT MSA",40.6,False
84782,"St. George, UT MSA",43.4,False
84784,"St. George, UT MSA",6.8,True
84790,"St. George, UT MSA",59.3,False
12401,"Kingston, NY MSA",31.5,True
12404,"Kingston, NY MSA",73.4,False
12409,"Kingston, NY MSA",100.0,False
12410,"Kingston, NY MSA",100.0,False
12411,"Kingston, NY MSA",0.0,True
12412,"Kingston, NY MSA",12.6,True
12416,"Kingston, NY MSA",46.7,False
12417,"Kingston, NY MSA",0.0,True
12419,"Kingston, NY MSA",25.0,True
12428,"Kingston, NY MSA",9.4,True
12429,"Kingston, NY MSA",100.0,False
12432,"Kingston, NY MSA",100.0,False
12433,"Kingston, NY MSA",50.0,False
12440,"Kingston, NY MSA",67.0,False
12443,"Kingston, NY MSA",37.9,True
12446,"Kingston, NY MSA",36.3,True
12449,"Kingston, NY MSA",23.1,True
12456,"Kingston, NY MSA",25.0,True
12457,"Kingston, NY MSA",68.6,False
12458,"Kingston, NY MSA",26.2,True
12461,"Kingston, NY MSA",22.4,True
12464,"Kingston, NY MSA",16.4,True
12466,"Kingston, NY MSA",49.2,False
12472,"Kingston, NY MSA",70.0,False
12477,"Kingston, NY MSA",40.8,True
12480,"Kingston, NY MSA",63.9,False
12481,"Kingston, NY MSA",33.3,True
12483,"Kingston, NY MSA",100.0,False
12484,"Kingston, NY MSA",18.6,True
12486,"Kingston, NY MSA",36.9,True
12487,"Kingston, NY MSA",78.4,False
12489,"Kingston, NY MSA",21.4,True
12491,"Kingston, NY MSA",50.0,False
12494,"Kingston, NY MSA",27.4,True
12495,"Kingston, NY MSA",100.0,False
12498,"Kingston, NY MSA",22.9,True
12515,"Kingston, NY MSA",66.7,False
12525,"Kingston, NY MSA",40.9,True
12528,"Kingston, NY MSA",48.2,False
12542,"Kingston, NY MSA",34.3,True
12547,"Kingston, NY MSA",42.2,False
12548,"Kingston, NY MSA",50.9,False
12561,"Kingston, NY MSA",68.2,False
12589,"Kingston, NY MSA",42.7,False
20001,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",41.7,False
20002,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",29.8,True
20003,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",13.6,True
20004,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",33.3,True
20005,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",5.2,True
20006,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",74.8,False
20007,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",43.7,False
20008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",11.2,True
20009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",24.8,True
20010,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23.3,True
20011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",31.8,True
20012,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",41.5,False
20015,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",39.9,False
20016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",77.0,False
20017,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",48.2,False
20018,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",31.7,True
20019,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",29.1,True
20020,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",29.4,True
20024,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",11.1,True
20032,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",24.0,True
20036,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",8.6,True
20037,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",67.8,False
20052,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",92.5,False
20057,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",94.8,False
20064,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",73.6,False
20105,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",43.1,False
20109,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",25.4,True
20110,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",36.9,True
20111,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",27.3,True
20112,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",39.5,False
20115,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",33.9,True
20117,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",56.4,False
20119,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50.5,False
20120,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",46.6,False
20121,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",37.2,True
20124,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",32.8,True
20129,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20132,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",42.7,False
20135,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",40.1,False
20136,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",45.6,False
20137,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",33.6,True
20141,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",45.9,False
20143,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",60.8,False
20144,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",69.7,False
20147,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",46.9,False
20148,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",48.4,False
20151,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",33.9,True
20152,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",30.9,True
20155,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",39.7,False
20158,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",55.3,False
20164,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",42.8,False
20165,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",33.8,True
20166,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",34.4,True
20169,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",54.9,False
20170,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",34.5,True
20171,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",42.0,False
20175,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",32.4,True
20176,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",38.1,True
20180,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",68.2,False
20181,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",44.4,False
20184,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23.1,True
20186,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",51.6,False
20187,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",35.1,True
20190,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",31.3,True
20191,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",29.1,True
20194,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",23.5,True
20197,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",63.6,False
20198,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",58.9,False
20307,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20319,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",4.6,True
20373,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",44.1,False
20390,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",43.5,False
20601,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",39.7,False
20602,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",46.2,False
20603,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",60.6,False
20607,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",41.3,False
20608,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",47.5,False
20611,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",17.4,True
20612,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20613,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",46.4,False
20615,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20616,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",31.5,True
20617,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",14.5,True
20623,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",20.9,True
20625,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20632,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",0.0,True
20637,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",45.8,False
20639,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",34.8,True
20640,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",41.0,False
20645,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",55.0,False
20646,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",47.4,False
20657,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",38.8,True
20658,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",32.6,True
20662,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",29.6,True
20664,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",40.6,False
20675,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",17.2,True
20676,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",56.5,False
